analysis_model_id,analysis_model_label,text_id,passage_id,condition,author_id,author_name,work_id,work_title,split,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_at_space_,char3_er_space_,char3__space_ha,char3__space_i_space_,char3_as_space_,char3__space_a_space_,char3_her,char3_comma_space_a,char3__space_be,char3__space_wa,char3_d_space_t,char3_in_space_,char3_is_space_,char3_re_space_,char3_hat,char3_e_space_t,char3__space_co,char3__space_wh,char3_tha,char3__space_it,char3__space_hi,char3_you,char3_e_space_a,char3_e_space_w,char3_was,char3__space_yo,char3__space_no,char3_en_space_,char3_n_space_t,char3_on_space_,char3_e_space_s,char3__space_wi,char3_t_space_t,char3_ere,char3_ut_space_,char3_ecomma_space_,char3_it_space_,char3_his,char3_ver,char3_for,char3__space_sh,char3__space_fo,char3_or_space_,char3_ly_space_,char3_ent,char3_me_space_,char3__space_on,char3_e_space_o,char3__space_re,char3__space_we,char3__space_so,char3_ll_space_,char3__space_me,char3_t_space_i,char3_d_space_a,char3_thi,char3_ad_space_,char3_ld_space_,char3_s_space_a,char3_th_space_,char3_s_space_t,char3_all,char3__space_ma,char3_ion,char3_ve_space_,char3_e_space_h,char3_ith,char3__space_sa,char3_e_space_i,char3_an_space_,char3_ter,char3_st_space_,char3_ou_space_,char3_e_space_m,char3_f_space_t,char3_scomma_space_,char3_wit,char3_d_space_h,char3_not,char3__space_do,char3_had,char3__space_as,char3_oul,char3_ght,char3_t_space_a,char3__space_al,char3_es_space_,char3_ot_space_,char3_s_space_o,char3_uld,char3_le_space_,char3_t_space_w,char3__space_wo,char3_d_space_i,char3__space_mo,char3_e_space_c,char3_ch_space_,char3__space_my,char3_eve,char3_she,char3__space_se,char3_t_space_h,char3_hin,char3__space_bu,char3_t_space_o
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_004,POE_WORKS_VOLUME_1_004,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,553,15,3,36.866667,28,27.690833,0.0,0.333333,135.62387,90.415913,3.616637,0.0,5.424955,0.0,0.0,7.233273,1.808318,0.0,0.482821,11.353995,0.34358,4.911392,0.213382,0.41953,1.808318,0.0,45.207957,7.233273,77.757685,23.508137,47.016275,34.358047,9.041591,36.166365,21.699819,21.699819,5.424955,9.041591,27.124774,5.424955,14.466546,5.424955,0.0,0.0,16.274864,9.041591,3.616637,1.808318,5.424955,0.0,14.466546,7.233273,0.0,5.424955,1.808318,0.0,1.808318,7.233273,5.424955,3.616637,3.616637,1.808318,0.0,0.0,0.0,0.0,1.808318,1.808318,0.0,1.808318,1.808318,5.424955,3.616637,12.658228,0.0,0.0,0.0,5.424955,3.616637,0.0,1.808318,5.424955,5.424955,0.0,3.616637,20.37148,15.578191,12.881965,5.991612,4.194128,4.194128,4.493709,5.692031,8.088676,4.793289,7.789095,5.692031,0.898742,2.995806,6.890354,5.692031,3.894548,1.797484,4.194128,3.295386,1.497903,3.594967,3.894548,4.194128,1.497903,2.696225,6.590773,2.097064,2.696225,4.793289,3.894548,5.09287,2.696225,4.493709,4.194128,0.0,0.0,3.894548,1.497903,1.497903,0.0,2.995806,1.198322,4.493709,5.09287,2.995806,2.696225,2.097064,2.097064,0.299581,1.797484,3.295386,1.198322,1.198322,2.396645,2.097064,2.097064,1.497903,4.793289,3.894548,2.097064,1.797484,4.194128,2.995806,0.299581,1.198322,0.599161,2.097064,2.396645,1.198322,2.097064,1.198322,4.793289,1.797484,2.995806,2.396645,3.894548,0.898742,5.991612,1.198322,0.599161,2.696225,0.898742,2.396645,1.497903,1.198322,0.599161,0.0,1.497903,2.696225,2.097064,2.696225,0.299581,2.097064,0.599161,0.898742,2.396645,5.09287,1.497903,1.497903,2.097064,2.696225,1.497903,2.097064,5.09287,2.995806,1.797484,2.396645,0.898742,2.097064,1.198322,1.497903,1.198322,1.198322,0.299581,0.299581,0.299581,1.497903,0.299581,2.097064
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_005,POE_WORKS_VOLUME_1_005,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,550,19,3,28.947368,27,15.264247,0.105263,0.315789,132.727273,70.909091,0.0,0.0,7.272727,1.818182,0.0,10.909091,7.272727,0.0,0.490909,11.512839,0.365455,4.509091,0.134545,0.465455,7.272727,0.0,36.363636,10.909091,92.727273,21.818182,52.727273,25.454545,29.090909,10.909091,9.090909,12.727273,1.818182,14.545455,30.909091,9.090909,9.090909,5.454545,0.0,0.0,0.0,3.636364,9.090909,7.272727,18.181818,0.0,20.0,1.818182,0.0,12.727273,1.818182,9.090909,7.272727,5.454545,9.090909,3.636364,5.454545,3.636364,0.0,0.0,0.0,0.0,0.0,1.818182,5.454545,0.0,0.0,0.0,0.0,1.818182,1.818182,0.0,0.0,0.0,5.454545,0.0,0.0,1.818182,1.818182,1.818182,5.454545,21.710953,19.442644,16.526248,5.508749,4.536617,4.860661,10.36941,5.184705,10.36941,4.536617,9.397278,5.184705,0.324044,4.536617,4.212573,5.832793,3.564485,3.888529,5.508749,3.564485,5.184705,2.268308,4.212573,5.508749,2.916397,4.536617,3.240441,1.296176,3.240441,1.62022,1.944264,2.916397,3.240441,1.944264,2.916397,0.324044,0.0,2.592353,0.972132,2.592353,0.0,1.296176,2.916397,1.296176,2.592353,0.648088,1.944264,4.860661,0.972132,1.944264,1.944264,2.592353,0.972132,0.972132,3.240441,1.296176,2.268308,3.564485,3.564485,7.12897,2.268308,2.592353,3.888529,3.240441,0.0,1.296176,1.62022,1.944264,1.62022,2.592353,1.62022,3.240441,0.972132,1.62022,3.564485,0.972132,2.268308,1.296176,3.564485,0.972132,0.648088,2.268308,0.648088,1.296176,2.268308,1.944264,1.296176,0.0,1.944264,3.564485,1.944264,1.944264,0.648088,0.648088,0.324044,3.240441,0.972132,1.62022,0.648088,1.62022,2.268308,1.944264,0.324044,2.592353,1.296176,0.972132,1.944264,0.648088,2.268308,1.944264,3.888529,2.592353,1.944264,0.972132,0.648088,1.296176,0.648088,0.972132,1.62022,2.592353
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_006,POE_WORKS_VOLUME_1_006,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,555,31,4,17.903226,16,14.301714,0.354839,0.096774,154.954955,82.882883,3.603604,1.801802,0.0,0.0,1.801802,10.810811,5.405405,0.0,0.499099,11.757995,0.358559,4.607207,0.154955,0.459459,5.405405,0.0,30.630631,10.810811,99.099099,28.828829,55.855856,32.432432,19.81982,18.018018,9.009009,14.414414,1.801802,12.612613,19.81982,0.0,5.405405,0.0,0.0,0.0,9.009009,3.603604,1.801802,5.405405,5.405405,0.0,16.216216,1.801802,0.0,3.603604,1.801802,0.0,3.603604,1.801802,10.810811,5.405405,5.405405,5.405405,1.801802,0.0,0.0,0.0,3.603604,5.405405,1.801802,0.0,0.0,1.801802,1.801802,1.801802,3.603604,0.0,0.0,3.603604,3.603604,0.0,0.0,3.603604,7.207207,0.0,0.0,20.996553,19.743027,17.235976,6.89439,5.640865,5.327484,5.640865,6.581009,10.028204,7.521153,9.714823,5.954246,1.253526,6.581009,5.640865,6.267628,1.880288,1.880288,3.133814,2.19367,2.820432,2.820432,5.640865,5.640865,2.507051,3.760577,4.073958,0.626763,2.820432,1.880288,3.133814,3.447195,2.820432,2.19367,3.760577,0.313381,0.313381,3.133814,1.566907,2.19367,0.313381,5.327484,1.880288,2.507051,3.447195,3.760577,1.566907,2.507051,1.880288,0.940144,3.133814,2.19367,0.313381,3.133814,1.566907,0.313381,1.253526,0.940144,4.700721,3.447195,1.253526,0.626763,3.447195,2.19367,1.566907,1.253526,0.626763,1.253526,0.940144,2.19367,1.566907,1.253526,3.760577,0.940144,2.820432,0.313381,2.19367,1.566907,2.19367,1.880288,0.626763,1.880288,0.940144,0.940144,1.566907,1.880288,0.313381,0.0,0.626763,4.387339,1.253526,1.566907,0.313381,1.566907,0.940144,0.940144,0.313381,1.880288,1.566907,1.880288,2.19367,0.940144,0.626763,1.253526,1.880288,2.507051,1.566907,0.313381,2.820432,1.566907,0.940144,1.253526,2.19367,1.566907,0.0,1.566907,0.0,1.880288,0.940144,2.19367
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_007,POE_WORKS_VOLUME_1_007,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,573,13,4,44.076923,12,65.641757,0.384615,0.384615,174.52007,92.495637,22.687609,0.0,15.706806,0.0,0.0,12.216405,6.980803,0.0,0.47644,11.404739,0.354276,4.612565,0.17452,0.457243,3.490401,0.0,40.139616,12.216405,90.750436,43.630017,80.279232,29.668412,13.961606,26.17801,3.490401,10.471204,5.235602,1.745201,17.452007,8.726003,10.471204,5.235602,13.961606,1.745201,12.216405,0.0,5.235602,1.745201,0.0,0.0,1.745201,5.235602,0.0,10.471204,13.961606,0.0,5.235602,6.980803,12.216405,3.490401,5.235602,8.726003,0.0,0.0,0.0,0.0,1.745201,1.745201,3.490401,10.471204,0.0,0.0,3.490401,3.490401,0.0,0.0,1.745201,5.235602,3.490401,0.0,1.745201,1.745201,0.0,3.490401,3.490401,22.444647,20.321504,16.07522,9.099181,8.189263,7.582651,1.51653,5.459509,14.255384,3.03306,13.952078,5.156203,0.909918,2.426448,7.582651,1.213224,2.729754,2.729754,2.426448,1.213224,2.123142,1.51653,4.852897,4.246285,1.213224,1.51653,4.549591,3.942978,1.819836,0.606612,3.639672,2.729754,2.123142,0.909918,3.03306,3.03306,1.213224,2.123142,0.606612,0.303306,1.213224,0.303306,1.51653,3.942978,6.672733,1.819836,3.03306,1.51653,0.909918,0.909918,1.819836,1.819836,3.639672,1.819836,2.123142,0.606612,2.123142,2.426448,1.51653,1.213224,1.51653,1.51653,4.549591,1.51653,0.0,2.123142,0.909918,2.426448,1.213224,1.213224,1.213224,0.0,0.909918,1.213224,2.426448,1.213224,1.819836,1.819836,4.549591,3.336366,0.303306,2.123142,1.51653,2.426448,1.213224,2.426448,2.426448,0.0,3.03306,7.885957,2.426448,2.123142,0.909918,0.0,0.606612,0.0,1.213224,0.909918,0.909918,1.213224,1.51653,3.336366,0.303306,3.639672,0.909918,1.51653,0.909918,0.909918,0.606612,2.729754,1.51653,3.03306,2.729754,0.606612,0.0,0.303306,0.303306,0.606612,0.606612,1.51653
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_008,POE_WORKS_VOLUME_1_008,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,570,34,9,16.764706,13.5,12.527755,0.323529,0.058824,252.631579,105.263158,8.77193,0.0,22.807018,10.526316,7.017544,47.368421,5.263158,0.0,0.519298,12.398076,0.4,4.045614,0.087719,0.491228,5.263158,0.0,7.017544,47.368421,50.877193,33.333333,21.052632,21.052632,35.087719,15.789474,3.508772,22.807018,10.526316,15.789474,33.333333,14.035088,7.017544,5.263158,3.508772,19.298246,5.263158,1.754386,7.017544,8.77193,7.017544,14.035088,10.526316,5.263158,0.0,5.263158,1.754386,0.0,5.263158,10.526316,12.280702,10.526316,3.508772,5.263158,3.508772,1.754386,8.77193,0.0,0.0,8.77193,5.263158,0.0,0.0,3.508772,1.754386,1.754386,1.754386,0.0,7.017544,5.263158,7.017544,0.0,1.754386,5.263158,1.754386,1.754386,0.0,14.004668,11.337112,13.337779,8.336112,7.002334,9.003001,6.66889,6.002001,4.001334,6.335445,4.001334,4.001334,5.668556,5.668556,4.001334,4.334778,2.000667,2.667556,6.335445,4.001334,6.66889,2.667556,5.335112,1.667222,3.667889,2.000667,3.001,3.334445,4.001334,2.000667,2.667556,2.000667,3.001,1.667222,4.668223,3.001,3.001,2.000667,1.667222,3.001,3.001,2.667556,0.666889,2.667556,3.667889,2.000667,3.667889,3.334445,2.334111,3.001,2.334111,4.334778,2.667556,2.334111,3.667889,1.333778,5.001667,3.001,1.333778,1.667222,3.001,2.334111,1.333778,2.667556,1.333778,3.667889,2.667556,3.334445,2.667556,2.000667,2.334111,1.333778,1.000333,1.333778,1.333778,0.666889,2.334111,1.000333,1.000333,1.000333,3.001,1.667222,1.667222,3.334445,3.001,2.667556,1.000333,2.000667,2.000667,1.000333,2.334111,1.667222,1.667222,1.000333,1.333778,1.333778,1.667222,1.000333,1.333778,1.667222,1.000333,0.333444,0.666889,0.666889,1.000333,1.333778,1.000333,0.333444,2.334111,2.000667,1.000333,1.333778,2.334111,1.000333,0.666889,2.667556,0.333444,1.333778,3.334445,1.000333
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_009,POE_WORKS_VOLUME_1_009,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,567,37,14,15.324324,14,9.648005,0.432432,0.027027,238.095238,86.419753,5.291005,0.0,7.054674,12.345679,3.527337,72.310406,21.164021,0.0,0.514991,12.262847,0.389771,4.22575,0.114638,0.4903,14.109347,0.0,21.164021,72.310406,45.855379,33.5097,33.5097,31.746032,24.691358,19.400353,14.109347,21.164021,12.345679,10.582011,28.218695,8.818342,19.400353,0.0,7.054674,10.582011,5.291005,5.291005,1.763668,7.054674,7.054674,3.527337,7.054674,0.0,0.0,7.054674,1.763668,0.0,5.291005,5.291005,8.818342,14.109347,10.582011,0.0,5.291005,1.763668,10.582011,0.0,1.763668,1.763668,3.527337,0.0,5.291005,14.109347,3.527337,0.0,1.763668,0.0,3.527337,3.527337,1.763668,5.291005,1.763668,0.0,3.527337,0.0,1.763668,14.271813,11.028219,10.70386,6.811547,6.811547,7.460266,5.18975,6.162828,5.838469,6.487188,6.162828,6.811547,3.567953,6.162828,5.838469,7.135907,2.270516,2.919235,4.541031,2.270516,4.541031,1.621797,4.216672,2.594875,2.594875,2.919235,3.567953,4.865391,2.594875,5.18975,2.919235,3.243594,4.541031,2.594875,4.216672,2.594875,1.297438,3.567953,2.919235,1.946156,0.973078,2.594875,0.973078,1.621797,2.919235,2.594875,4.541031,2.594875,2.270516,2.270516,2.919235,3.567953,2.270516,0.648719,3.567953,0.973078,2.919235,1.621797,2.919235,1.946156,3.243594,0.973078,2.594875,2.270516,2.270516,0.973078,2.594875,2.919235,2.919235,1.621797,1.621797,1.297438,1.297438,1.621797,3.567953,1.946156,2.270516,1.946156,2.594875,1.621797,1.297438,3.892313,1.621797,3.567953,1.297438,2.919235,0.324359,0.648719,1.297438,0.973078,1.946156,3.892313,1.297438,1.621797,1.621797,1.297438,0.648719,1.297438,1.621797,1.621797,2.594875,1.621797,1.297438,0.648719,0.973078,1.621797,3.243594,0.324359,0.973078,1.946156,0.973078,1.297438,1.946156,0.648719,0.324359,0.973078,0.648719,0.973078,3.567953,1.621797
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_010,POE_WORKS_VOLUME_1_010,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,557,29,5,19.206897,19,10.090553,0.275862,0.068966,188.509874,96.947935,3.590664,1.795332,10.771993,1.795332,1.795332,17.953321,3.590664,0.0,0.495512,11.694495,0.375224,4.504488,0.145422,0.439856,3.590664,0.0,32.315978,17.953321,78.994614,32.315978,28.725314,25.13465,16.157989,17.953321,10.771993,23.339318,3.590664,23.339318,28.725314,7.181329,8.976661,5.385996,0.0,0.0,3.590664,8.976661,7.181329,7.181329,14.362657,23.339318,8.976661,0.0,0.0,5.385996,5.385996,7.181329,0.0,7.181329,3.590664,0.0,1.795332,1.795332,7.181329,0.0,3.590664,0.0,1.795332,3.590664,5.385996,0.0,0.0,0.0,0.0,0.0,8.976661,0.0,0.0,1.795332,0.0,3.590664,1.795332,1.795332,5.385996,0.0,8.976661,19.303797,17.088608,13.924051,6.012658,6.012658,6.962025,7.278481,4.43038,5.379747,4.43038,5.063291,4.43038,1.582278,3.481013,4.43038,4.43038,2.21519,4.43038,4.746835,5.063291,2.848101,1.898734,5.063291,4.113924,4.43038,2.531646,3.481013,1.898734,3.797468,1.898734,1.898734,3.481013,3.481013,2.21519,5.379747,0.632911,6.329114,2.848101,1.898734,4.113924,6.012658,2.531646,5.379747,4.43038,5.063291,2.21519,1.898734,4.746835,3.164557,1.582278,1.898734,2.531646,1.265823,0.949367,2.848101,0.949367,1.898734,2.531646,2.21519,5.696203,2.21519,1.582278,2.21519,4.746835,1.898734,2.21519,2.21519,0.949367,1.582278,1.898734,1.582278,2.848101,0.949367,0.949367,1.582278,0.316456,0.949367,0.632911,3.481013,1.265823,0.632911,2.21519,0.949367,0.949367,0.632911,3.481013,1.265823,2.848101,1.265823,1.582278,1.265823,1.898734,0.949367,1.582278,1.582278,2.531646,0.949367,1.265823,1.898734,1.265823,1.265823,1.265823,1.582278,1.582278,1.265823,1.898734,1.898734,0.316456,1.898734,0.949367,1.265823,1.265823,0.949367,0.949367,0.0,0.632911,1.898734,0.632911,0.949367,1.898734
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_011,POE_WORKS_VOLUME_1_011,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,552,22,9,25.090909,18.5,17.328141,0.181818,0.227273,226.449275,88.768116,3.623188,1.811594,10.869565,3.623188,0.0,68.84058,25.362319,0.0,0.512681,12.04528,0.382246,4.338768,0.128623,0.452899,14.492754,0.0,27.173913,68.84058,77.898551,18.115942,43.478261,34.42029,34.42029,25.362319,12.681159,18.115942,0.0,12.681159,23.550725,10.869565,1.811594,9.057971,7.246377,3.623188,5.434783,5.434783,7.246377,5.434783,5.434783,5.434783,7.246377,3.623188,5.434783,9.057971,1.811594,1.811594,3.623188,10.869565,9.057971,7.246377,0.0,1.811594,0.0,0.0,0.0,5.434783,0.0,3.623188,7.246377,0.0,1.811594,1.811594,1.811594,5.434783,5.434783,0.0,3.623188,5.434783,7.246377,0.0,0.0,3.623188,1.811594,0.0,1.811594,20.669291,15.419948,16.076115,5.577428,3.28084,4.265092,6.233596,6.889764,8.2021,4.593176,7.874016,6.889764,3.28084,3.608924,7.874016,3.937008,2.624672,1.312336,3.28084,3.937008,5.577428,2.296588,3.28084,2.952756,2.296588,3.608924,5.249344,2.952756,1.968504,2.624672,4.92126,1.968504,3.28084,2.952756,3.937008,1.968504,0.984252,1.64042,1.64042,2.296588,0.656168,2.952756,1.968504,5.249344,2.952756,3.28084,1.968504,2.296588,1.968504,2.624672,2.624672,2.952756,3.608924,1.312336,2.624672,1.64042,2.624672,2.624672,1.968504,2.952756,2.952756,1.64042,4.265092,2.624672,1.64042,1.312336,1.968504,1.64042,1.312336,1.312336,2.624672,0.984252,2.296588,1.968504,0.984252,1.968504,0.984252,2.296588,3.28084,1.64042,0.656168,0.984252,0.656168,2.624672,1.968504,2.296588,1.64042,0.984252,2.296588,3.608924,0.656168,0.984252,0.656168,0.984252,0.656168,0.984252,1.968504,1.64042,1.312336,2.952756,0.656168,2.296588,1.968504,0.984252,1.64042,1.64042,1.64042,1.968504,1.312336,1.64042,1.64042,3.28084,1.312336,0.656168,0.984252,1.64042,1.312336,0.656168,1.312336,1.64042
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_012,POE_WORKS_VOLUME_1_012,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,553,42,15,13.166667,11.0,9.273405,0.452381,0.02381,193.490054,56.057866,10.84991,0.0,14.466546,10.84991,18.083183,27.124774,1.808318,0.0,0.555154,13.054968,0.446655,4.652803,0.155515,0.43038,1.808318,1.808318,30.74141,27.124774,75.949367,19.891501,43.399638,21.699819,27.124774,25.316456,5.424955,14.466546,28.933092,0.0,12.658228,5.424955,9.041591,5.424955,1.808318,1.808318,9.041591,12.658228,1.808318,10.84991,1.808318,9.041591,9.041591,0.0,3.616637,0.0,7.233273,7.233273,0.0,7.233273,0.0,1.808318,3.616637,3.616637,1.808318,1.808318,0.0,0.0,9.041591,1.808318,0.0,7.233273,7.233273,9.041591,3.616637,1.808318,1.808318,5.424955,7.233273,3.616637,1.808318,1.808318,16.274864,1.808318,0.0,0.0,1.808318,20.509633,18.023617,13.362337,4.350528,4.039776,3.418272,4.039776,4.66128,7.458048,6.21504,7.458048,3.729024,3.10752,4.350528,6.836544,4.039776,3.10752,1.864512,2.175264,0.932256,4.66128,4.350528,2.175264,4.039776,0.310752,1.243008,4.350528,6.525792,6.21504,2.486016,4.350528,2.796768,2.796768,1.243008,2.175264,0.621504,1.55376,4.039776,1.243008,0.0,2.175264,3.10752,1.864512,4.039776,1.243008,3.418272,3.729024,3.729024,3.10752,3.10752,2.486016,2.796768,1.55376,2.175264,1.55376,1.55376,2.175264,3.10752,2.796768,1.55376,1.864512,0.0,4.039776,0.932256,2.175264,1.864512,2.796768,0.621504,4.039776,1.864512,1.243008,0.310752,1.55376,2.796768,1.864512,2.486016,1.55376,1.243008,2.175264,2.175264,1.243008,2.175264,0.310752,1.55376,1.243008,2.175264,2.175264,1.55376,1.55376,1.55376,1.243008,2.175264,0.310752,3.10752,1.243008,0.621504,1.243008,0.932256,0.0,0.621504,0.621504,2.175264,2.486016,0.932256,0.932256,2.175264,0.932256,0.932256,0.932256,1.864512,1.55376,0.621504,0.0,1.55376,0.0,0.621504,0.621504,0.310752,2.175264,0.0
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|POE_WORKS_VOLUME_1_013,POE_WORKS_VOLUME_1_013,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,572,23,7,24.869565,26,13.257662,0.173913,0.130435,150.34965,97.902098,5.244755,0.0,3.496503,0.0,0.0,0.0,0.0,0.0,0.561189,13.421684,0.435315,4.961538,0.20979,0.40035,0.0,0.0,31.468531,0.0,75.174825,20.979021,50.699301,13.986014,13.986014,26.223776,12.237762,8.741259,20.979021,1.748252,3.496503,5.244755,3.496503,6.993007,12.237762,6.993007,5.244755,10.48951,19.230769,6.993007,0.0,0.0,6.993007,3.496503,0.0,6.993007,5.244755,5.244755,1.748252,1.748252,0.0,0.0,3.496503,1.748252,0.0,1.748252,0.0,0.0,0.0,1.748252,1.748252,3.496503,3.496503,8.741259,3.496503,0.0,3.496503,1.748252,1.748252,6.993007,3.496503,0.0,17.482517,3.496503,0.0,3.496503,1.748252,18.301401,16.013726,13.440092,5.719188,4.003432,4.003432,4.003432,2.287675,8.292822,4.003432,8.292822,4.003432,2.001716,4.86131,9.150701,4.86131,1.429797,1.715756,0.571919,2.001716,2.001716,4.289391,4.003432,2.573635,0.571919,0.571919,4.289391,5.719188,6.005147,3.717472,1.429797,2.573635,4.86131,2.573635,2.287675,4.003432,0.0,3.145553,0.857878,0.285959,0.0,2.287675,1.715756,3.431513,2.859594,2.001716,1.143838,2.573635,3.431513,2.001716,2.573635,1.715756,2.287675,1.715756,1.429797,0.0,1.715756,2.287675,4.57535,4.003432,2.001716,2.287675,4.57535,2.287675,0.571919,2.573635,0.857878,1.715756,2.859594,0.571919,0.571919,0.0,0.285959,2.287675,0.571919,3.717472,2.001716,1.143838,4.86131,1.429797,1.143838,1.429797,0.857878,2.001716,1.715756,0.857878,1.429797,0.0,3.717472,2.287675,4.289391,1.143838,0.571919,2.001716,0.285959,0.0,1.715756,0.285959,2.287675,2.001716,1.143838,4.86131,1.715756,2.573635,0.0,2.573635,0.285959,0.285959,0.285959,3.145553,1.429797,2.573635,0.0,0.285959,0.285959,0.571919,0.571919,0.285959,1.143838,1.429797
